date_started,date_concluded,pollster,client,area,sample_size,labour,conservative,reform_uk,liberal_democrat,green,alliance,brexit_party,change_uk,liberal,plaid_cymru,scottish_national_party,social_democratic_party,united_kingdom_independence_party,reclaim_party,others,lead,lead_value
2024-02-11,2024-02-11,Redfield & Wilton Strategies,,GB,2000,46.0,21.0,12.0,11.0,5.0,,,,,,3.0,,,,2.0,lab+25.0,25.0
2024-02-09,2024-02-11,Savanta,,UK,2224,41.0,29.0,8.0,11.0,3.0,,,,,,3.0,,,,4.0,lab+12.0,12.0
2024-02-08,2024-02-09,We Think,,GB,1171,42.0,26.0,10.0,11.0,6.0,,,,,,3.0,,,,2.0,lab+16.0,16.0
2024-02-06,2024-02-09,Opinium,The Observer,UK,2050,43.0,25.0,10.0,11.0,7.0,,,,,,2.0,,,,3.0,lab+18.0,18.0
2024-02-07,2024-02-08,Techne UK,,UK,1639,44.0,24.0,10.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2024-02-07,2024-02-08,YouGov,The Times,GB,2029,46.0,21.0,12.0,9.0,7.0,,,,,0.0,3.0,,,,1.0,lab+25.0,25.0
2024-01-23,2024-02-07,Whitestone Insight,Lady McAlpine,GB,13534,42.0,20.0,13.0,10.0,8.0,,,,,1.0,3.0,,,,2.0,lab+22.0,22.0
2024-02-03,2024-02-05,Redfield & Wilton Strategies,,GB,5000,44.0,23.0,12.0,11.0,5.0,,,,,,3.0,,,,1.0,lab+21.0,21.0
2024-02-02,2024-02-05,Deltapoll,,GB,2004,43.0,27.0,9.0,10.0,5.0,,,,,,3.0,,,,3.0,lab+16.0,16.0
2024-02-04,2024-02-04,Redfield & Wilton Strategies,,GB,2000,45.0,24.0,12.0,9.0,4.0,,,,,0.0,3.0,,,,2.0,lab+21.0,21.0
2024-02-01,2024-02-02,We Think,,GB,1283,45.0,23.0,11.0,9.0,9.0,,,,,,3.0,,,,2.0,lab+22.0,22.0
2024-01-31,2024-02-01,Techne UK,,UK,1634,45.0,23.0,10.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+22.0,22.0
2024-01-30,2024-01-31,YouGov,The Times,GB,2008,44.0,23.0,12.0,9.0,6.0,,,,,1.0,3.0,,,,2.0,lab+21.0,21.0
2024-01-30,2024-01-31,Survation,,UK,810,44.0,27.0,7.0,11.0,3.0,,,,,,4.0,,,,5.0,lab+17.0,17.0
2024-01-30,2024-01-31,BMG Research,The i,GB,1505,44.0,29.0,8.0,11.0,6.0,,,,,,2.0,,,,1.0,lab+15.0,15.0
2024-01-26,2024-01-31,More in Common,,GB,3113,43.0,29.0,8.0,10.0,6.0,,,,,,3.0,,,,1.0,lab+14.0,14.0
2024-01-29,2024-01-29,Redfield & Wilton Strategies,,GB,2000,45.0,22.0,12.0,11.0,6.0,,,,,0.0,3.0,,,,1.0,lab+23.0,23.0
2024-01-26,2024-01-29,Deltapoll,,GB,2064,43.0,29.0,9.0,10.0,6.0,,,,,0.0,2.0,,1.0,,,lab+14.0,14.0
2024-01-26,2024-01-28,Savanta,,UK,2279,46.0,27.0,9.0,10.0,3.0,,,,,,2.0,,,,4.0,lab+19.0,19.0
2024-01-26,2024-01-26,We Think,,GB,1264,47.0,23.0,12.0,9.0,6.0,,,,,,2.0,,,,2.0,lab+24.0,24.0
2024-01-23,2024-01-26,Opinium,The Observer,UK,2060,42.0,27.0,10.0,10.0,6.0,,,,,,3.0,,,,1.0,lab+15.0,15.0
2024-01-25,2024-01-25,PeoplePolling,GB News,GB,1648,45.0,20.0,12.0,10.0,9.0,,,,,,4.0,,,,1.0,lab+25.0,25.0
2024-01-24,2024-01-25,Techne UK,,UK,1641,44.0,24.0,9.0,10.0,7.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2024-01-23,2024-01-24,YouGov,The Times,GB,2008,47.0,20.0,13.0,8.0,6.0,,,,,1.0,4.0,,,,1.0,lab+27.0,27.0
2024-01-17,2024-01-23,Ipsos,Evening Standard,GB,1003,49.0,27.0,4.0,7.0,7.0,,,,,,4.0,,,,1.0,lab+22.0,22.0
2024-01-19,2024-01-22,Deltapoll,,GB,2176,45.0,28.0,8.0,9.0,5.0,,,,,0.0,3.0,,1.0,,,lab+17.0,17.0
2024-01-19,2024-01-21,Savanta,,UK,2017,43.0,29.0,8.0,10.0,4.0,,,,,,3.0,,,,4.0,lab+14.0,14.0
2024-01-21,2024-01-21,Redfield & Wilton Strategies,,GB,2000,45.0,22.0,12.0,11.0,6.0,,,,,1.0,2.0,,,,1.0,lab+23.0,23.0
2024-01-18,2024-01-19,We Think,,GB,1163,48.0,23.0,10.0,9.0,5.0,,,,,,3.0,,,,2.0,lab+25.0,25.0
2024-01-17,2024-01-18,Techne UK,,UK,1640,43.0,25.0,9.0,11.0,6.0,,,,,,3.0,,,,3.0,lab+18.0,18.0
2024-01-16,2024-01-17,YouGov,The Times,GB,2092,47.0,20.0,12.0,8.0,7.0,,,,,,3.0,,,,2.0,lab+27.0,27.0
2024-01-12,2024-01-15,Deltapoll,,GB,2136,44.0,28.0,7.0,10.0,6.0,,,,,0.0,3.0,,1.0,,1.0,lab+16.0,16.0
2024-01-11,2024-01-15,Lord Ashcroft Polls,,GB,5149,44.0,27.0,10.0,6.0,6.0,,,,,1.0,3.0,,,,2.0,lab+17.0,17.0
2024-01-14,2024-01-14,Redfield & Wilton Strategies,,GB,2000,44.0,25.0,11.0,10.0,5.0,,,,,,3.0,,,,2.0,lab+19.0,19.0
2024-01-12,2024-01-14,Savanta,,UK,2148,44.0,27.0,7.0,11.0,4.0,,,,,,3.0,,,,4.0,lab+17.0,17.0
2024-01-11,2024-01-12,We Think,,GB,1161,45.0,23.0,11.0,11.0,5.0,,,,,,3.0,,,,2.0,lab+22.0,22.0
2024-01-10,2024-01-12,Opinium,The Observer,UK,2050,41.0,27.0,10.0,11.0,6.0,,,,,,4.0,,,,2.0,lab+14.0,14.0
2024-01-10,2024-01-11,YouGov,The Times,GB,2057,45.0,22.0,10.0,9.0,8.0,,,,,,3.0,,,,2.0,lab+23.0,23.0
2024-01-10,2024-01-11,Techne UK,,UK,1633,44.0,24.0,10.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2024-01-09,2024-01-11,More in Common,Times Radio,GB,2056,42.0,27.0,9.0,10.0,8.0,,,,,,3.0,,,,0.0,lab+15.0,15.0
2024-01-07,2024-01-07,Redfield & Wilton Strategies,,GB,2000,43.0,27.0,11.0,10.0,5.0,,,,,,3.0,,,,2.0,lab+16.0,16.0
2024-01-05,2024-01-07,Savanta,,UK,2268,45.0,26.0,8.0,10.0,5.0,,,,,,3.0,,,,4.0,lab+19.0,19.0
2024-01-04,2024-01-05,We Think,,GB,1226,47.0,25.0,10.0,9.0,5.0,,,,,,2.0,,,,2.0,lab+22.0,22.0
2023-12-12,2024-01-04,YouGov (MRP),Conservative Britain Alliance,GB,14110,39.5,26.0,9.0,12.5,7.5,,,,,,3.0,,,,2.5,lab+13.5,13.5
2024-01-02,2024-01-03,YouGov,The Times,GB,2016,46.0,22.0,9.0,10.0,7.0,,,,,,3.0,,,,2.0,lab+24.0,24.0
2023-12-28,2023-12-30,We Think,,GB,1181,43.0,26.0,11.0,11.0,6.0,,,,,,3.0,,,,2.0,lab+17.0,17.0
2023-12-22,2023-12-29,Deltapoll,Daily Mirror,GB,1642,42.0,28.0,9.0,12.0,6.0,,,,,0.0,2.0,,2.0,,,lab+14.0,14.0
2023-12-28,2023-12-28,PeoplePolling,GB News,GB,1987,45.0,23.0,10.0,10.0,6.0,,,,,1.0,4.0,,,,,lab+22.0,22.0
2023-12-21,2023-12-22,We Think,,GB,1177,41.0,27.0,9.0,12.0,6.0,,,,,0.0,3.0,,,,,lab+14.0,14.0
2023-12-20,2023-12-21,Techne UK,,UK,1646,43.0,23.0,10.0,11.0,7.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2023-12-19,2023-12-20,YouGov,The Times,GB,2052,43.0,24.0,11.0,10.0,8.0,,,,,,3.0,,,,1.0,lab+19.0,19.0
2023-12-15,2023-12-18,Survation,,UK,1044,45.0,28.0,8.0,10.0,2.0,,,,,,2.0,,,,4.0,lab+17.0,17.0
2023-12-17,2023-12-17,Redfield & Wilton Strategies,,GB,2000,42.0,24.0,10.0,11.0,6.0,,,,,,4.0,,,,2.0,lab+18.0,18.0
2023-12-15,2023-12-17,Savanta,,UK,2286,43.0,27.0,9.0,10.0,3.0,,,,,,3.0,,,,5.0,lab+16.0,16.0
2023-12-14,2023-12-15,We Think,,GB,1065,46.0,25.0,9.0,10.0,5.0,,,,,,3.0,,,,2.0,lab+21.0,21.0
2023-12-13,2023-12-15,Opinium,The Observer,GB,1426,40.0,27.0,9.0,11.0,7.0,,,,,,3.0,,,,2.0,lab+13.0,13.0
2023-12-12,2023-12-14,More in Common,,GB,2041,42.0,28.0,8.0,11.0,6.0,,,,,,4.0,,,,2.0,lab+14.0,14.0
2023-12-13,2023-12-14,Techne UK,,UK,1637,44.0,22.0,9.0,12.0,7.0,,,,,,3.0,,,,3.0,lab+22.0,22.0
2023-12-12,2023-12-13,YouGov,The Times,GB,2018,44.0,22.0,11.0,10.0,7.0,,,,,,3.0,,,,2.0,lab+22.0,22.0
2023-12-08,2023-12-11,Deltapoll,,GB,1005,40.0,29.0,7.0,11.0,7.0,,,,,,3.0,,,,4.0,lab+11.0,11.0
2023-12-10,2023-12-10,Redfield & Wilton Strategies,,GB,2000,43.0,25.0,11.0,13.0,5.0,,,,,,2.0,,,,1.0,lab+18.0,18.0
2023-12-08,2023-12-10,Savanta,,UK,2079,43.0,26.0,9.0,10.0,4.0,,,,,,3.0,,,,4.0,lab+17.0,17.0
2023-12-07,2023-12-08,We Think,,GB,1201,45.0,25.0,9.0,11.0,5.0,,,,,,2.0,,,,2.0,lab+20.0,20.0
2023-12-06,2023-12-07,Techne UK,,UK,1642,45.0,22.0,8.0,12.0,7.0,,,,,,3.0,,,,3.0,lab+23.0,23.0
2023-12-06,2023-12-07,YouGov,The Times,GB,2054,45.0,22.0,11.0,10.0,7.0,,,,,,3.0,,,,2.0,lab+23.0,23.0
2023-12-01,2023-12-07,Ipsos,,GB,1006,41.0,24.0,7.0,13.0,9.0,,,,,,3.0,,,,3.0,lab+17.0,17.0
2023-11-30,2023-12-04,More in Common,,GB,2030,41.0,29.0,8.0,12.0,6.0,,,,,,3.0,,,,2.0,lab+12.0,12.0
2023-12-01,2023-12-04,Deltapoll,,GB,1000,42.0,27.0,6.0,13.0,6.0,,,,,,3.0,,,,4.0,lab+15.0,15.0
2023-12-01,2023-12-03,Savanta,,UK,2086,43.0,28.0,7.0,11.0,3.0,,,,,,3.0,,,,4.0,lab+15.0,15.0
2023-12-03,2023-12-03,Redfield & Wilton Strategies,,GB,2000,42.0,26.0,10.0,12.0,6.0,,,,,,3.0,,,,0.0,lab+16.0,16.0
2023-11-30,2023-12-01,We Think,,GB,1123,44.0,28.0,8.0,9.0,6.0,,,,,,3.0,,,,3.0,lab+16.0,16.0
2023-11-29,2023-11-30,Techne UK,,UK,1629,45.0,23.0,8.0,11.0,7.0,,,,,,3.0,,,,3.0,lab+22.0,22.0
2023-11-28,2023-11-30,BMG Research,The i,GB,1502,43.0,27.0,11.0,10.0,5.0,,,,,,2.0,,,,2.0,lab+16.0,16.0
2023-11-29,2023-11-30,YouGov,The Times,GB,2055,45.0,22.0,10.0,9.0,7.0,,,,,,4.0,,,,1.0,lab+23.0,23.0
2023-11-24,2023-11-27,More in Common,Times Radio,GB,2022,44.0,28.0,8.0,10.0,5.0,,,,,,3.0,,,,2.0,lab+16.0,16.0
2023-11-24,2023-11-27,Deltapoll,,GB,1996,42.0,28.0,7.0,11.0,6.0,,,,,,3.0,,,,2.0,lab+14.0,14.0
2023-11-26,2023-11-26,Redfield & Wilton Strategies,,GB,2000,45.0,25.0,10.0,11.0,6.0,,,,,,3.0,,,,1.0,lab+20.0,20.0
2023-11-24,2023-11-26,Savanta,,UK,2266,44.0,26.0,7.0,11.0,5.0,,,,,,3.0,,,,5.0,lab+18.0,18.0
2023-11-22,2023-11-24,Opinium,The Observer,GB,1453,42.0,26.0,8.0,11.0,7.0,,,,,,3.0,,,,2.0,lab+16.0,16.0
2023-11-23,2023-11-24,We Think,,GB,1119,44.0,26.0,8.0,12.0,6.0,,,,,,3.0,,,,1.0,lab+18.0,18.0
2023-11-22,2023-11-23,Techne UK,,UK,1640,46.0,21.0,8.0,12.0,7.0,,,,,,3.0,,,,3.0,lab+25.0,25.0
2023-11-22,2023-11-23,YouGov,The Times,GB,2069,44.0,25.0,9.0,10.0,7.0,,,,,,4.0,,,,2.0,lab+19.0,19.0
2023-11-16,2023-11-20,Deltapoll,,GB,1565,44.0,27.0,6.0,10.0,6.0,,,,,1.0,3.0,,2.0,,,lab+17.0,17.0
2023-11-19,2023-11-19,Redfield & Wilton Strategies,,GB,1160,43.0,24.0,7.0,14.0,5.0,,,,,,4.0,,,,1.0,lab+19.0,19.0
2023-11-17,2023-11-19,Savanta,,UK,2263,44.0,27.0,7.0,11.0,5.0,,,,,,3.0,,,,4.0,lab+17.0,17.0
2023-11-16,2023-11-17,We Think,,GB,1160,45.0,25.0,10.0,11.0,5.0,,,,,,3.0,,,,2.0,lab+20.0,20.0
2023-11-15,2023-11-17,More in Common,,GB,2031,41.0,29.0,7.0,13.0,5.0,,,,,,3.0,,,,2.0,lab+12.0,12.0
2023-11-15,2023-11-17,Opinium,The Observer,GB,1433,40.0,27.0,9.0,12.0,6.0,,,,,,3.0,,,,3.0,lab+13.0,13.0
2023-11-15,2023-11-16,Techne UK,,UK,1632,46.0,22.0,8.0,11.0,7.0,,,,,,2.0,,,,3.0,lab+24.0,24.0
2023-11-14,2023-11-15,YouGov,The Times,GB,2480,44.0,21.0,10.0,10.0,8.0,,,,,,4.0,,,,3.0,lab+23.0,23.0
2023-11-14,2023-11-14,PeoplePolling,GB News,GB,1581,49.0,19.0,11.0,9.0,7.0,,,,,1.0,3.0,,,,,lab+30.0,30.0
2023-11-13,2023-11-14,Find Out Now,The Mirror,GB,2026,46.0,19.0,10.0,9.0,8.0,,,,,,5.0,,,,4.0,lab+27.0,27.0
2023-11-10,2023-11-13,Deltapoll,,GB,1840,44.0,28.0,4.0,13.0,6.0,,,,,1.0,3.0,,1.0,,1.0,lab+16.0,16.0
2023-11-10,2023-11-12,Savanta,,UK,2230,46.0,28.0,6.0,10.0,4.0,,,,,,2.0,,,,4.0,lab+18.0,18.0
2023-11-12,2023-11-12,Redfield & Wilton Strategies,,GB,2000,43.0,27.0,8.0,12.0,6.0,,,,,,3.0,,,,1.0,lab+16.0,16.0
2023-11-08,2023-11-10,Opinium,The Observer,GB,1433,43.0,26.0,9.0,11.0,6.0,,,,,,3.0,,,,3.0,lab+17.0,17.0
2023-11-09,2023-11-10,We Think,,GB,1147,48.0,24.0,8.0,9.0,6.0,,,,,,3.0,,,,2.0,lab+24.0,24.0
2023-11-08,2023-11-09,Techne UK,,UK,1634,46.0,25.0,7.0,10.0,7.0,,,,,,2.0,,,,3.0,lab+21.0,21.0
2023-11-07,2023-11-08,YouGov,The Times,GB,2080,47.0,23.0,8.0,10.0,7.0,,,,,,3.0,,,,1.0,lab+24.0,24.0
2023-11-01,2023-11-08,Ipsos,,GB,1001,46.0,25.0,4.0,12.0,6.0,,,,,,5.0,,,,5.0,lab+21.0,21.0
2023-10-31,2023-11-08,Lord Ashcroft Polls,,GB,2518,43.0,27.0,8.0,10.0,7.0,,,,,,2.0,,,,3.0,lab+16.0,16.0
2023-11-03,2023-11-06,Deltapoll,,GB,1021,45.0,24.0,6.0,12.0,7.0,,,,,1.0,3.0,,2.0,,1.0,lab+21.0,21.0
2023-11-05,2023-11-05,Redfield & Wilton Strategies,,GB,2000,45.0,28.0,9.0,11.0,4.0,,,,,,2.0,,,,1.0,lab+17.0,17.0
2023-11-03,2023-11-05,Savanta,,UK,1021,45.0,29.0,5.0,11.0,3.0,,,,,,2.0,,,,4.0,lab+16.0,16.0
2023-10-31,2023-11-03,Survation,UK Spirits Alliance,GB,12188,46.0,29.0,5.0,10.0,3.0,,,,,1.0,3.0,,,,2.0,lab+17.0,17.0
2023-11-02,2023-11-03,We Think,,GB,1155,45.0,27.0,9.0,10.0,5.0,,,,,,3.0,,,,1.0,lab+18.0,18.0
2023-10-28,2023-11-02,More in Common,,GB,2043,44.0,28.0,7.0,10.0,7.0,,,,,,3.0,,,,1.0,lab+16.0,16.0
2023-11-01,2023-11-02,Techne UK,,UK,1635,46.0,26.0,6.0,11.0,6.0,,,,,,2.0,,,,3.0,lab+20.0,20.0
2023-10-31,2023-11-01,YouGov,The Times,GB,2193,44.0,23.0,9.0,9.0,9.0,,,,,,3.0,,,,1.0,lab+21.0,21.0
2023-10-31,2023-10-31,Find Out Now,,GB,2461,45.0,23.0,8.0,11.0,7.0,,,,,,4.0,,,,3.0,lab+22.0,22.0
2023-10-27,2023-10-30,Deltapoll,,GB,1546,46.0,25.0,7.0,11.0,6.0,,,,,0.0,2.0,,2.0,,1.0,lab+21.0,21.0
2023-10-29,2023-10-29,Redfield & Wilton Strategies,,GB,2000,45.0,25.0,7.0,13.0,6.0,,,,,,3.0,,,,2.0,lab+20.0,20.0
2023-10-27,2023-10-29,Savanta,,UK,2043,46.0,29.0,7.0,9.0,3.0,,,,,,2.0,,,,4.0,lab+17.0,17.0
2023-10-26,2023-10-27,We Think,,GB,1189,46.0,26.0,7.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2023-10-25,2023-10-27,Opinium,The Observer,GB,1433,42.0,27.0,8.0,10.0,7.0,,,,,,3.0,,,,2.0,lab+15.0,15.0
2023-10-25,2023-10-26,Techne UK,,UK,1630,46.0,25.0,7.0,11.0,5.0,,,,,,3.0,,,,3.0,lab+21.0,21.0
2023-10-24,2023-10-25,YouGov,The Times,GB,2035,48.0,24.0,8.0,9.0,5.0,,,,,,4.0,,,,2.0,lab+24.0,24.0
2023-10-23,2023-10-23,PeoplePolling,GB News,GB,1906,49.0,21.0,9.0,9.0,7.0,,,,,1.0,4.0,,,,,lab+28.0,28.0
2023-10-20,2023-10-22,Savanta,,UK,2279,46.0,29.0,5.0,10.0,3.0,,,,,,2.0,,,,4.0,lab+17.0,17.0
2023-10-22,2023-10-22,Redfield & Wilton Strategies,,GB,2000,44.0,26.0,8.0,13.0,4.0,,,,,,2.0,,,,1.0,lab+18.0,18.0
2023-10-19,2023-10-20,We Think,,GB,1185,48.0,27.0,7.0,10.0,4.0,,,,,,2.0,,,,2.0,lab+21.0,21.0
2023-10-19,2023-10-20,Deltapoll,,GB,1036,47.0,27.0,6.0,10.0,5.0,,,,,1.0,2.0,,2.0,,1.0,lab+20.0,20.0
2023-10-18,2023-10-19,Techne UK,,UK,1634,45.0,26.0,6.0,11.0,6.0,,,,,,3.0,,,,3.0,lab+19.0,19.0
2023-10-17,2023-10-18,YouGov,The Times,GB,2031,47.0,25.0,7.0,9.0,7.0,,,,,,3.0,,,,2.0,lab+22.0,22.0
2023-10-11,2023-10-18,Ipsos,,GB,1003,44.0,24.0,4.0,13.0,8.0,,,,,1.0,4.0,,2.0,,,lab+20.0,20.0
2023-10-14,2023-10-16,More in Common,,GB,2336,42.0,30.0,7.0,12.0,6.0,,,,,,3.0,,,,1.0,lab+12.0,12.0
2023-10-13,2023-10-16,Deltapoll,,GB,1568,47.0,27.0,5.0,10.0,6.0,,,,,1.0,2.0,,1.0,,1.0,lab+20.0,20.0
2023-10-15,2023-10-15,Redfield & Wilton Strategies,,GB,2000,43.0,29.0,7.0,14.0,4.0,,,,,,1.0,,,,2.0,lab+14.0,14.0
2023-10-13,2023-10-15,Savanta,,Uk,2258,45.0,29.0,5.0,10.0,2.0,,,,,,3.0,,,,4.0,lab+16.0,16.0
2023-10-12,2023-10-13,We Think,,GB,1198,44.0,28.0,7.0,9.0,6.0,,,,,,3.0,,,,2.0,lab+16.0,16.0
2023-10-11,2023-10-13,Opinium,The Observer,GB,1461,44.0,28.0,6.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+16.0,16.0
2023-10-11,2023-10-12,YouGov,The Times,GB,2067,47.0,24.0,8.0,9.0,6.0,,,,,,4.0,,,,1.0,lab+23.0,23.0
2023-10-11,2023-10-12,Techne UK,,UK,1635,46.0,26.0,6.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2023-10-11,2023-10-12,BMG Research,The i,GB,1591,43.0,30.0,7.0,11.0,6.0,,,,,,2.0,,,,1.0,lab+13.0,13.0
2023-10-09,2023-10-09,Redfield & Wilton Strategies,,GB,2000,43.0,27.0,8.0,13.0,6.0,,,,,,1.0,,,,2.0,lab+16.0,16.0
2023-09-26,2023-10-09,Survation (MRP),UK Anti-corruption Coalition,GB,6466,47.0,29.0,4.0,11.0,3.0,,,,,1.0,3.0,,,,2.0,lab+18.0,18.0
2023-10-06,2023-10-08,Savanta,,UK,2000,46.0,30.0,5.0,10.0,3.0,,,,,,2.0,,,,4.0,lab+16.0,16.0
2023-10-05,2023-10-07,Deltapoll,Mail on Sunday,GB,1517,43.0,28.0,7.0,12.0,6.0,,,,,1.0,3.0,,1.0,,0.0,lab+15.0,15.0
2023-10-06,2023-10-06,Opinium,The Observer,GB,1370,42.0,29.0,6.0,11.0,6.0,,,,,,3.0,,,,2.0,lab+13.0,13.0
2023-10-05,2023-10-06,We Think,,GB,1261,44.0,28.0,6.0,10.0,5.0,,,,,,2.0,,,,3.0,lab+16.0,16.0
2023-10-04,2023-10-05,Techne UK,,UK,1624,45.0,26.0,6.0,11.0,6.0,,,,,,3.0,,,,3.0,lab+19.0,19.0
2023-10-04,2023-10-05,YouGov,The Times,GB,2062,45.0,24.0,8.0,11.0,7.0,,,,,1.0,4.0,,,,1.0,lab+21.0,21.0
2023-10-04,2023-10-05,BMG Research,The i,GB,1502,44.0,30.0,6.0,10.0,7.0,,,,,,2.0,,,,1.0,lab+14.0,14.0
2023-09-29,2023-10-02,Deltapoll,,GB,1516,44.0,26.0,5.0,12.0,6.0,,,,,1.0,3.0,,2.0,,1.0,lab+18.0,18.0
2023-10-01,2023-10-01,Redfield & Wilton Strategies,,GB,2000,43.0,29.0,7.0,12.0,4.0,,,,,,3.0,,,,1.0,lab+14.0,14.0
2023-09-29,2023-10-01,Savanta,,UK,2129,46.0,27.0,5.0,11.0,4.0,,,,,,3.0,,,,4.0,lab+19.0,19.0
2023-09-27,2023-09-29,Opinium,The Observer,GB,1993,39.0,29.0,7.0,12.0,7.0,,,,,,3.0,,,,3.0,lab+10.0,10.0
2023-09-28,2023-09-29,We Think,,GB,1285,47.0,27.0,7.0,10.0,5.0,,,,,,3.0,,,,1.0,lab+20.0,20.0
2023-09-26,2023-09-27,YouGov,The Times,GB,2066,45.0,24.0,8.0,11.0,7.0,,,,,,3.0,,,,1.0,lab+21.0,21.0
2023-09-26,2023-09-27,Techne UK,,UK,1633,45.0,27.0,6.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+18.0,18.0
2023-09-22,2023-09-25,Deltapoll,,GB,2507,44.0,28.0,5.0,10.0,6.0,,,,,1.0,4.0,,1.0,,1.0,lab+16.0,16.0
2023-09-11,2023-09-25,Survation,38 Degrees,GB,11793,46.0,29.0,5.0,12.0,3.0,,,,,1.0,5.0,,,,1.0,lab+17.0,17.0
2023-09-24,2023-09-24,Redfield & Wilton Strategies,,GB,2000,43.0,28.0,8.0,13.0,5.0,,,,,,2.0,,,,1.0,lab+15.0,15.0
2023-09-22,2023-09-24,Savanta,,UK,2093,44.0,30.0,5.0,11.0,4.0,,,,,,2.0,,,,4.0,lab+14.0,14.0
2023-09-21,2023-09-22,YouGov,The Times,GB,2144,43.0,27.0,8.0,10.0,7.0,,,,,,4.0,,,,2.0,lab+16.0,16.0
2023-09-21,2023-09-22,We Think,,GB,1268,45.0,28.0,6.0,9.0,6.0,,,,,,3.0,,,,2.0,lab+17.0,17.0
2023-09-20,2023-09-21,Techne UK,,UK,1636,45.0,26.0,5.0,11.0,7.0,,,,,,3.0,,,,3.0,lab+19.0,19.0
2023-09-18,2023-09-20,More in Common,,GB,1355,43.0,28.0,7.0,12.0,6.0,,,,,,3.0,,,,0.0,lab+15.0,15.0
2023-09-17,2023-09-17,Redfield & Wilton Strategies,,GB,2000,44.0,26.0,6.0,14.0,6.0,,,,,,3.0,,,,1.0,lab+18.0,18.0
2023-09-15,2023-09-17,Savanta,,UK,2255,46.0,26.0,5.0,12.0,4.0,,,,,,3.0,,,,5.0,lab+20.0,20.0
2023-09-14,2023-09-15,We Think,,GB,1268,44.0,27.0,7.0,11.0,6.0,,,,,,3.0,,,,2.0,lab+17.0,17.0
2023-09-13,2023-09-15,Opinium,The Observer,GB,1414,41.0,26.0,8.0,11.0,7.0,,,,,,3.0,,,,2.0,lab+15.0,15.0
2023-09-11,2023-09-15,Deltapoll,,GB,2039,47.0,23.0,6.0,10.0,7.0,,,,,1.0,4.0,,1.0,,1.0,lab+24.0,24.0
2023-09-13,2023-09-14,YouGov,The Times,GB,2049,45.0,24.0,8.0,9.0,9.0,,,,,,3.0,,,,2.0,lab+21.0,21.0
2023-09-13,2023-09-14,Techne UK,,UK,1634,46.0,26.0,6.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2023-09-09,2023-09-12,Ipsos,,GB,1004,44.0,24.0,4.0,12.0,8.0,,,,,,4.0,,,,3.0,lab+20.0,20.0
2023-09-10,2023-09-10,Redfield & Wilton Strategies,,GB,2000,45.0,25.0,6.0,12.0,6.0,,,,,,4.0,,,,1.0,lab+20.0,20.0
2023-09-07,2023-09-08,We Think,,GB,1268,46.0,26.0,6.0,9.0,6.0,,,,,,3.0,,,,3.0,lab+20.0,20.0
2023-09-07,2023-09-08,YouGov,The Times,GB,2107,46.0,24.0,6.0,10.0,7.0,,,,,,4.0,,,,2.0,lab+22.0,22.0
2023-09-06,2023-09-07,Techne UK,,UK,1627,46.0,25.0,7.0,10.0,6.0,,,,,,3.0,,,,3.0,lab+21.0,21.0
2023-09-01,2023-09-04,Deltapoll,,GB,2009,46.0,28.0,7.0,10.0,5.0,,,,,1.0,3.0,,1.0,,0.0,lab+18.0,18.0
2023-08-31,2023-09-04,Verian,,GB,1146,43.0,27.0,4.0,13.0,5.0,,,,,1.0,5.0,,1.0,,1.0,lab+16.0,16.0
2023-09-03,2023-09-03,Redfield & Wilton Strategies,,GB,2000,44.0,28.0,6.0,14.0,4.0,,,,,,3.0,,,,1.0,lab+16.0,16.0
2023-09-01,2023-09-03,Savanta,,UK,2223,45.0,29.0,6.0,10.0,3.0,,,,,,3.0,,,,5.0,lab+16.0,16.0
2023-08-31,2023-09-01,Opinium,The Observer,GB,1400,42.0,28.0,8.0,9.0,8.0,,,,,,3.0,,,,2.0,lab+14.0,14.0
2023-08-31,2023-09-01,We Think,,GB,1294,46.0,25.0,7.0,11.0,5.0,,,,,,3.0,,,,2.0,lab+21.0,21.0
2023-08-18,2023-09-01,Survation,Greenpeace,GB,20205,46.0,29.0,4.0,11.0,3.0,,,,,1.0,3.0,,1.0,1.0,0.0,lab+17.0,17.0
2023-08-30,2023-08-31,YouGov,The Times,GB,2103,44.0,26.0,7.0,10.0,7.0,,,,,,4.0,,,,2.0,lab+18.0,18.0
2023-08-30,2023-08-31,Techne UK,,UK,1633,45.0,24.0,8.0,11.0,6.0,,,,,,3.0,,,,3.0,lab+21.0,21.0
2023-08-27,2023-08-27,Redfield & Wilton Strategies,,GB,2000,44.0,28.0,7.0,12.0,4.0,,,,,,3.0,,,,3.0,lab+16.0,16.0
2023-08-25,2023-08-27,Savanta,,UK,2159,46.0,29.0,5.0,10.0,4.0,,,,,,3.0,,,,3.0,lab+17.0,17.0
